lat,lon
35.099332,137.099531
35.409486,136.756977
35.684068,139.774503
34.750052,137.925887
23.084100,109.793000
39.195043,139.549767
39.195043,139.549767
22.571110,120.316524
35.367114,136.617975
35.240984,137.116187
35.409486,136.756977
35.649154,139.812790
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
35.099332,137.099531
35.409486,136.756977
35.409486,136.756977
35.357674,139.318278
32.141813,120.431461
34.819371,135.433332
35.564193,139.442839
35.240984,137.116187
28.249695,116.598520
35.240984,137.116187
35.099332,137.099531
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
35.099332,137.099531
35.409486,136.756977
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.066610,136.684300
34.950974,137.260842
34.950974,137.260842
35.099332,137.099531
35.066610,136.684300
34.950974,137.260842
34.950974,137.260842
35.099332,137.099531
35.409486,136.756977
34.749776,136.142336
35.273804,137.007459
35.649154,139.812790
34.920796,136.988604
35.151950,137.301478
35.495803,136.918148
35.099332,137.099531
35.099332,137.099531
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
35.099332,137.099531
35.409486,136.756977
35.409486,136.756977
35.367114,136.617975
23.492095,107.850730
35.861640,139.645796
35.452993,139.391570
28.249695,116.598520
35.185105,136.899844
23.492095,107.850730
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
34.950974,137.260842
35.099332,137.099531
35.409486,136.756977
39.732542,118.440917
35.240984,137.116187
35.409486,136.756977
35.409486,136.756977
35.681091,139.767186
35.561206,139.715843
35.240984,137.116187
35.306607,136.934098
35.240984,137.116187
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
35.170650,136.929897
35.099332,137.099531
35.409486,136.756977
35.409486,136.756977
35.776768,140.318338
35.487646,137.500540
35.830452,137.954916
28.249695,116.598520
22.571110,120.316524
35.530531,139.702801
35.561206,139.715843
23.694190,108.912724
35.304878,136.806915
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
34.950974,137.260842
34.950974,137.260842
35.170650,136.929897
35.145791,136.942520
35.099332,137.099531
35.409486,136.756977
35.409486,136.756977
35.787937,139.903177
30.663741,113.833465
35.240984,137.116187
35.240984,137.116187
35.367114,136.617975
35.099332,137.099531
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
35.151950,137.301478
35.151950,137.301478
34.950974,137.260842
35.139303,137.053708
35.099332,137.099531
35.304878,136.806915
23.694190,108.912724
35.099332,137.099531
35.099332,137.099531
35.099332,137.099531
34.950974,137.260842
34.950974,137.260842
35.139303,137.053708
35.139303,137.053708
35.099332,137.099531
35.066610,136.684300
34.950974,137.260842
34.950974,137.260842
35.409486,136.756977
34.769123,137.391461
35.240984,137.116187
35.643539,139.650964
35.367114,136.617975
35.099332,137.099531
35.099332,137.099531
35.066610,136.684300
35.151950,137.301478
"35.0993323, 137.099531",
"35.0993323, 137.099531",
"35.0666099, 136.6843004",
"34.950974, 137.260842",
"34.950974, 137.260842",
"35.0993323, 137.099531",
"35.0666099, 136.6843004",
"34.950974, 137.260842",
"34.950974, 137.260842",
"35.0993323, 137.099531",
"35.4094858, 136.7569769",
"34.7497761, 136.1423355",
"35.273804, 137.007459",
"35.649154, 139.81279",
"34.920796, 136.988604",
"35.15195, 137.301478",
"35.4958031, 136.9181482",
"35.0993323, 137.099531",
"35.0993323, 137.099531",
"35.0993323, 137.099531",
"35.0666099, 136.6843004",
"35.15195, 137.301478",
"35.15195, 137.301478",
"35.15195, 137.301478",
"34.950974, 137.260842",
"34.950974, 137.260842",
"35.0993323, 137.099531",
"35.4094858, 136.7569769",
"35.4094858, 136.7569769",
"35.3671141, 136.6179746",
"23.4920948, 107.8507296",
"35.8616402, 139.6457957",
"35.4529926, 139.39157",
"28.2496951, 116.5985201",
"35.1851045, 136.8998438",
"23.4920948, 107.8507296",
"35.0993323, 137.099531",
"35.0993323, 137.099531",
"35.0993323, 137.099531",
"35.0666099, 136.6843004",
"35.15195, 137.301478",
"35.15195, 137.301478",
"35.15195, 137.301478",
"34.950974, 137.260842",
"34.950974, 137.260842",
"35.0993323, 137.099531",
"35.4094858, 136.7569769",
"34.947764, 137.075563",
"35.3066073, 136.934098",
"35.8903993, 139.7908633",
"39.7325422, 118.4409165",
"35.240984, 137.116187",
"35.4094858, 136.7569769",
"35.4094858, 136.7569769",
"35.6810912, 139.7671861",
"35.561206, 139.715843",
"35.240984, 137.116187",
"35.3066073, 136.934098",
"35.240984, 137.116187",
"35.0993323, 137.099531",
"35.0993323, 137.099531",
"35.0993323, 137.099531",
"35.15195, 137.301478",
"35.15195, 137.301478",
"35.15195, 137.301478",
"34.950974, 137.260842",
"34.950974, 137.260842",
"35.17065, 136.929897",
"35.0993323, 137.099531",
"35.4094858, 136.7569769",
"35.4094858, 136.7569769",
"35.7767683, 140.3183376",
"35.4876463, 137.5005402",
"35.830452, 137.954916",
"28.2496951, 116.5985201",
"22.571110400000002, 120.31652425",
"35.5305307, 139.7028012",
"35.561206, 139.715843",
"23.6941902, 108.9127242",
"35.304878, 136.806915",
"35.0993323, 137.099531",
"35.0993323, 137.099531",
"35.0993323, 137.099531",
"35.0666099, 136.6843004",
"35.15195, 137.301478",
"35.15195, 137.301478",
"35.15195, 137.301478",
"34.950974, 137.260842",
"34.950974, 137.260842",
"35.17065, 136.929897",
"35.145791, 136.94252",
"35.0993323, 137.099531",
"35.4094858, 136.7569769",
"35.4094858, 136.7569769",
"35.7879371, 139.903177",
"30.6637405, 113.8334652",
"35.240984, 137.116187",
"35.240984, 137.116187",
"35.3671141, 136.6179746",
"35.0993323, 137.099531",
"35.0993323, 137.099531",
"35.0666099, 136.6843004",
"35.15195, 137.301478",
"35.15195, 137.301478",
"35.15195, 137.301478",
"34.950974, 137.260842",
"34.950974, 137.260842",
"35.139303, 137.053708",
"35.492454, 139.6462737",
"35.0993323, 137.099531",
"35.304878, 136.806915",
"23.6941902, 108.9127242",
"35.0993323, 137.099531",
"35.0993323, 137.099531",
"35.0993323, 137.099531",
"35.0993323, 137.099531",
"35.0666099, 136.6843004",
"34.950974, 137.260842",
"34.950974, 137.260842",
"35.139303, 137.053708",
"35.139303, 137.053708",
"35.0993323, 137.099531",
"35.0666099, 136.6843004",
"34.950974, 137.260842",
"34.950974, 137.260842",
"35.0993323, 137.099531",
"35.4094858, 136.7569769",
"34.769123, 137.391461",
"35.240984, 137.116187",
"35.6435385, 139.6509635",
"35.3671141, 136.6179746",
"35.0993323, 137.099531",
"35.0993323, 137.099531",
"35.0666099, 136.6843004",
"35.15195, 137.301478",
